time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/value_loss,train/n_updates,train/std,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/approx_kl,train/learning_rate,seed,candidate,sanity_check_wh_per_km,sanity_check_regen_pct
1353,36864,27,1799.0,-39.58979765,18,0.2769681188976392,157.0,0.9283766150474548,-0.0010519910523726,-1.3527765963226557,0.0294921875,0.8982818722724915,0.2,0.1095265746116638,0.0037123803,0.0003,42,Cand_B3_100k,128.9225,98.87
1350,38912,28,1799.0,-38.35745828571429,19,0.2219874254311435,167.0,0.9197010397911072,-0.001930671968148,-1.33924699164927,0.03759765625,0.907415509223938,0.2,0.1060454472899437,0.0030590307,0.0003,42,Cand_B3_100k,128.9225,98.87
1366,40960,29,1799.0,-37.03667159090909,20,0.2815029975171237,172.0,0.9185547828674316,-0.0021322298751667,-1.3340776696685672,0.0386385658914728,0.8753851652145386,0.2,0.1653089225292205,0.02189184,0.0003,42,Cand_B3_100k,128.9225,98.87
1366,43008,31,1799.0,-35.671448391304345,21,0.2321336819959905,182.0,0.8828520774841309,-0.0058988582628508,-1.312689476500685,0.0428314696485623,0.8963620662689209,0.2,0.0889931097626686,0.00741727,0.0003,42,Cand_B3_100k,128.9225,98.87
1388,45056,32,1799.0,-33.18676156,22,0.2800949671520636,184.0,0.8807887434959412,-0.0006694786537152,-1.2929770396305964,0.03515625,0.8988855481147766,0.2,0.0695163458585739,0.006813503,0.0003,42,Cand_B3_100k,128.9225,98.87
1383,47104,34,1799.0,-32.03667923076923,23,0.2908768551424145,194.0,0.8812946677207947,-0.0004255952277162,-1.2916660532355309,0.0306640625,0.8824886679649353,0.2,0.1604264825582504,0.0013240346,0.0003,42,Cand_B3_100k,128.9225,98.87
1387,49152,35,1799.0,-31.012306629629627,24,0.214063747268584,202.0,0.890023410320282,-0.0018007263947182,-1.298336294471708,0.0243055555555555,0.8738967776298523,0.2,0.0452197566628456,0.005317899,0.0003,42,Cand_B3_100k,128.9225,98.87
1386,51200,36,1799.0,-30.054022928571424,25,0.1386503894114867,212.0,0.8839638233184814,-9.594719085725956e-05,-1.3001965533941984,0.024560546875,0.8890154957771301,0.2,0.0258182547986507,0.00349767,0.0003,42,Cand_B3_100k,128.9225,98.87
1394,53248,38,1799.0,-29.06865986206896,26,0.1745063526987356,218.0,0.8683878779411316,-0.0007634927587068,-1.2859394112549258,0.0314265536723163,0.8791713714599609,0.2,0.0763239189982414,0.0049041025,0.0003,42,Cand_B3_100k,128.9225,98.87
1389,55296,39,1799.0,-28.118261866666664,27,0.2896400230703875,228.0,0.8519677519798279,-0.0008792735308816,-1.2670581862330437,0.026416015625,0.833151638507843,0.2,0.1217583194375038,0.0032936656,0.0003,42,Cand_B3_100k,128.9225,98.87
1392,57344,41,1799.0,-27.22885483870968,28,0.2201557350786108,234.0,0.8483096957206726,0.0003445668905777,-1.256044872810966,0.0193256578947368,0.8289670944213867,0.2,0.1244526207447052,0.0038622986,0.0003,42,Cand_B3_100k,128.9225,98.87
1398,59392,42,1799.0,-25.580953363636365,29,0.1425060061516151,240.0,0.8440540432929993,-0.0018316245779195,-1.251382317571413,0.0372953869047619,0.9023056626319884,0.2,0.0815657377243042,0.010766144,0.0003,42,Cand_B3_100k,128.9225,98.87
1407,61440,43,1799.0,-24.81081658823529,30,0.21577912016261,244.0,0.8389098644256592,-0.0003040958676607,-1.2468217322903294,0.0307459677419354,0.8845793008804321,0.2,0.1196381598711013,0.004336529,0.0003,42,Cand_B3_100k,128.9225,98.87
1402,63488,45,1799.0,-24.12034422857143,31,0.1801273323129862,254.0,0.8597372770309448,-0.0010829873972397,-1.2566186856478452,0.029052734375,0.8816601037979126,0.2,0.0335896275937557,0.0043458454,0.0003,42,Cand_B3_100k,128.9225,98.87
1413,65536,46,1799.0,-23.419984916666667,32,0.1831366091744223,257.0,0.8556129336357117,-7.840771394879071e-05,-1.265553314294388,0.0408115671641791,0.8542995452880859,0.2,0.0610650815069675,0.013538339,0.0003,42,Cand_B3_100k,128.9225,98.87
1419,67584,47,1799.0,-22.77854127027027,33,0.1740211614321732,262.0,0.8483015894889832,-0.0010605751081032,-1.2583929562399574,0.0277039007092198,0.8639059662818909,0.2,0.0493341833353042,0.0071613234,0.0003,42,Cand_B3_100k,128.9225,98.87
1423,69632,48,1799.0,-22.119658,34,0.1733854159258949,269.0,0.8491035103797913,-0.0012989777440517,-1.2552920882471927,0.0434644670050761,0.8894674181938171,0.2,0.1642531901597976,0.0074026817,0.0003,42,Cand_B3_100k,128.9225,98.87
1422,71680,50,1799.0,-21.52583184615385,35,0.1682027172464043,278.0,0.8412356972694397,0.0007125122451793,-1.249509141071519,0.0274020522388059,0.850410521030426,0.2,0.1863979697227478,0.005521824,0.0003,42,Cand_B3_100k,128.9225,98.87
1432,73728,51,1799.0,-20.9716396,36,0.1479743408216607,281.0,0.838642954826355,0.0010644342567372,-1.244521372375034,0.0219494047619047,0.8749605417251587,0.2,0.0440488383173942,0.0056134574,0.0003,42,Cand_B3_100k,128.9225,98.87
1430,75776,52,1799.0,-19.840284000000004,37,0.1953411481584663,290.0,0.8245107531547546,-0.0008440823798688,-1.233670879293371,0.0409143518518518,0.8802043795585632,0.2,0.1528767645359039,0.0067060078,0.0003,42,Cand_B3_100k,128.9225,98.87
1424,77824,54,1799.0,-19.33346934883721,38,0.1627769472077488,300.0,0.8306690454483032,0.0005845897234394,-1.2289958082139492,0.030419921875,0.9009667038917542,0.2,0.0609321147203445,0.0043013203,0.0003,42,Cand_B3_100k,128.9225,98.87
1436,79872,55,1799.0,-18.821626772727274,39,0.2472551102366517,302.0,0.831514298915863,-0.001475487185149,-1.2338171496110804,0.0220588235294117,0.8211647868156433,0.2,0.1184205263853073,0.011717207,0.0003,42,Cand_B3_100k,128.9225,98.87
1431,81920,57,1799.0,-18.3847126,40,0.1273642567568458,312.0,0.8149437308311462,0.000540562441165,-1.2238288205116987,0.02568359375,0.8897875547409058,0.2,0.0387417674064636,0.002638405,0.0003,42,Cand_B3_100k,128.9225,98.87
1442,83968,58,1799.0,-18.0007285,41,0.2438672333955764,314.0,0.8138008117675781,0.0002646588474615,-1.2136284854676989,0.0361111111111111,0.834043025970459,0.2,0.0773883759975433,0.004408012,0.0003,42,Cand_B3_100k,128.9225,98.87
1448,86016,59,1799.0,-17.60474380851064,42,0.168199369985172,319.0,0.8080293536186218,-0.0035120233489364,-1.209008579745012,0.0361902573529411,0.8779656887054443,0.2,0.0805439949035644,0.010980123,0.0003,42,Cand_B3_100k,128.9225,98.87
1444,88064,60,1799.0,-17.215540229166667,43,0.1918167830444872,329.0,0.8190988898277283,0.0004476029716897,-1.213254689052701,0.028955078125,0.8847047090530396,0.2,0.07219198346138,0.004368248,0.0003,42,Cand_B3_100k,128.9225,98.87
1456,90112,61,1799.0,-16.47316922,44,0.255875282562696,330.0,0.8182663917541504,0.0007220172824767,-1.2189756723550649,0.0540865384615384,0.9028132557868958,0.2,0.1322789937257766,0.0043252315,0.0003,42,Cand_B3_100k,128.9225,98.87
1453,92160,63,1799.0,-16.070851862745098,45,0.1717263075872324,340.0,0.8032967448234558,0.0003196056633896,-1.2076657876372336,0.022900390625,0.9070284962654114,0.2,0.1396048367023468,0.0044750194,0.0003,42,Cand_B3_100k,128.9225,98.87
1456,94208,64,1799.0,-15.71698626923077,46,0.1316979076275054,346.0,0.7944948673248291,0.0009454688865362,-1.193660398791818,0.0363970588235294,0.8932728171348572,0.2,0.1051933467388153,0.007102856,0.0003,42,Cand_B3_100k,128.9225,98.87
1452,96256,66,1799.0,-15.344513264150942,47,0.1647748435148969,356.0,0.7864986658096313,0.0014873645654006,-1.1834495589137075,0.03037109375,0.9045894742012024,0.2,0.0855999365448951,0.0041926736,0.0003,42,Cand_B3_100k,128.9225,98.87
1458,98304,67,1799.0,-14.988227833333331,48,0.1498337866444336,359.0,0.782998263835907,-0.0007286924525703,-1.1769009891309237,0.0396381578947368,0.919391930103302,0.2,0.0823668092489242,0.004246342,0.0003,42,Cand_B3_100k,128.9225,98.87
1455,100352,68,1799.0,-14.634444545454546,49,0.2487754341480987,368.0,0.7753657698631287,0.0001204259768461,-1.169392500604902,0.0376116071428571,0.8629884719848633,0.2,0.135942056775093,0.0065635215,0.0003,42,Cand_B3_100k,128.9225,98.87
